,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
1050,0021500202,1610612758,Kings,SAC,Sacramento,265,0.538,0.154,0.163,0.167,0.546,0.265,0.158,0.174
1051,0021500202,1610612766,Hornets,CHA,Charlotte,265,0.546,0.265,0.158,0.174,0.538,0.154,0.163,0.167
1052,0021500203,1610612739,Cavaliers,CLE,Cleveland,240,0.642,0.272,0.108,0.211,0.556,0.259,0.11,0.214
1053,0021500203,1610612753,Magic,ORL,Orlando,240,0.556,0.259,0.11,0.214,0.642,0.272,0.108,0.211
1054,0021500204,1610612748,Heat,MIA,Miami,240,0.414,0.444,0.11,0.32,0.345,0.241,0.138,0.273
1055,0021500204,1610612752,Knicks,NYK,New York,240,0.345,0.241,0.138,0.273,0.414,0.444,0.11,0.32
1056,0021500205,1610612749,Bucks,MIL,Milwaukee,240,0.572,0.205,0.133,0.316,0.374,0.264,0.185,0.4
1057,0021500205,1610612765,Pistons,DET,Detroit,240,0.374,0.264,0.185,0.4,0.572,0.205,0.133,0.316
1058,0021500206,1610612750,Timberwolves,MIN,Minnesota,240,0.481,0.346,0.172,0.211,0.474,0.346,0.194,0.25
1059,0021500206,1610612755,76ers,PHI,Philadelphia,240,0.474,0.346,0.194,0.25,0.481,0.346,0.172,0.211
1060,0021500207,1610612756,Suns,PHX,Phoenix,240,0.514,0.137,0.29,0.25,0.567,0.122,0.218,0.282
1061,0021500207,1610612759,Spurs,SAS,San Antonio,240,0.567,0.122,0.218,0.282,0.514,0.137,0.29,0.25
1062,0021500208,1610612760,Thunder,OKC,Oklahoma City,240,0.617,0.234,0.177,0.176,0.418,0.548,0.213,0.302
1063,0021500208,1610612762,Jazz,UTA,Utah,240,0.418,0.548,0.213,0.302,0.617,0.234,0.177,0.176
1064,0021500209,1610612754,Pacers,IND,Indiana,240,0.669,0.288,0.194,0.189,0.536,0.289,0.201,0.227
1065,0021500209,1610612764,Wizards,WAS,Washington,240,0.536,0.289,0.201,0.227,0.669,0.288,0.194,0.189
1066,0021500210,1610612737,Hawks,ATL,Atlanta,240,0.638,0.275,0.201,0.207,0.47,0.317,0.169,0.213
1067,0021500210,1610612738,Celtics,BOS,Boston,240,0.47,0.317,0.169,0.213,0.638,0.275,0.201,0.207
1068,0021500211,1610612742,Mavericks,DAL,Dallas,240,0.461,0.364,0.182,0.098,0.471,0.43,0.085,0.102
1069,0021500211,1610612763,Grizzlies,MEM,Memphis,240,0.471,0.43,0.085,0.102,0.461,0.364,0.182,0.098
1070,0021500212,1610612743,Nuggets,DEN,Denver,240,0.449,0.372,0.162,0.2,0.519,0.595,0.073,0.216
1071,0021500212,1610612746,Clippers,LAC,Los Angeles,240,0.519,0.595,0.073,0.216,0.449,0.372,0.162,0.2
1072,0021500213,1610612741,Bulls,CHI,Chicago,240,0.424,0.267,0.134,0.133,0.386,0.307,0.152,0.296
1073,0021500213,1610612757,Trail Blazers,POR,Portland,240,0.386,0.307,0.152,0.296,0.424,0.267,0.134,0.133
1074,0021500214,1610612744,Warriors,GSW,Golden State,240,0.554,0.163,0.085,0.245,0.396,0.195,0.155,0.163
1075,0021500214,1610612747,Lakers,LAL,Los Angeles,240,0.396,0.195,0.155,0.163,0.554,0.163,0.085,0.245
1076,0021500215,1610612764,Wizards,WAS,Washington,240,0.414,0.207,0.143,0.208,0.518,0.181,0.191,0.231
1077,0021500215,1610612766,Hornets,CHA,Charlotte,240,0.518,0.181,0.191,0.231,0.414,0.207,0.143,0.208
1078,0021500216,1610612752,Knicks,NYK,New York,240,0.428,0.301,0.128,0.267,0.424,0.372,0.086,0.3
1079,0021500216,1610612753,Magic,ORL,Orlando,240,0.424,0.372,0.086,0.3,0.428,0.301,0.128,0.267
1080,0021500217,1610612738,Celtics,BOS,Boston,240,0.39,0.198,0.162,0.204,0.416,0.181,0.187,0.14
1081,0021500217,1610612755,76ers,PHI,Philadelphia,240,0.416,0.181,0.187,0.14,0.39,0.198,0.162,0.204
1082,0021500218,1610612748,Heat,MIA,Miami,240,0.443,0.203,0.146,0.217,0.5,0.071,0.078,0.353
1083,0021500218,1610612765,Pistons,DET,Detroit,240,0.5,0.071,0.078,0.353,0.443,0.203,0.146,0.217
1084,0021500219,1610612739,Cavaliers,CLE,Cleveland,240,0.524,0.195,0.111,0.209,0.576,0.278,0.098,0.154
1085,0021500219,1610612761,Raptors,TOR,Toronto,240,0.576,0.278,0.098,0.154,0.524,0.195,0.111,0.209
1086,0021500220,1610612745,Rockets,HOU,Houston,240,0.493,0.38,0.206,0.158,0.506,0.288,0.173,0.225
1087,0021500220,1610612763,Grizzlies,MEM,Memphis,240,0.506,0.288,0.173,0.225,0.493,0.38,0.206,0.158
1088,0021500221,1610612749,Bucks,MIL,Milwaukee,240,0.551,0.307,0.109,0.222,0.636,0.481,0.094,0.206
1089,0021500221,1610612758,Kings,SAC,Sacramento,240,0.636,0.481,0.094,0.206,0.551,0.307,0.109,0.222
1090,0021500222,1610612737,Hawks,ATL,Atlanta,240,0.427,0.427,0.145,0.283,0.47,0.354,0.129,0.156
1091,0021500222,1610612750,Timberwolves,MIN,Minnesota,240,0.47,0.354,0.129,0.156,0.427,0.427,0.145,0.283
1092,0021500223,1610612751,Nets,BKN,Brooklyn,240,0.473,0.128,0.161,0.224,0.59,0.269,0.186,0.105
1093,0021500223,1610612760,Thunder,OKC,Oklahoma City,240,0.59,0.269,0.186,0.105,0.473,0.128,0.161,0.224
1094,0021500224,1610612742,Mavericks,DAL,Dallas,240,0.446,0.145,0.141,0.184,0.457,0.235,0.153,0.245
1095,0021500224,1610612759,Spurs,SAS,San Antonio,240,0.457,0.235,0.153,0.245,0.446,0.145,0.141,0.184
1096,0021500225,1610612740,Pelicans,NOP,New Orleans,240,0.58,0.42,0.133,0.132,0.51,0.208,0.113,0.229
1097,0021500225,1610612756,Suns,PHX,Phoenix,240,0.51,0.208,0.113,0.229,0.58,0.42,0.133,0.132
1098,0021500226,1610612746,Clippers,LAC,Los Angeles,240,0.533,0.227,0.21,0.282,0.545,0.325,0.181,0.314
1099,0021500226,1610612762,Jazz,UTA,Utah,240,0.545,0.325,0.181,0.314,0.533,0.227,0.21,0.282
1100,0021500227,1610612739,Cavaliers,CLE,Cleveland,240,0.469,0.309,0.167,0.279,0.444,0.313,0.125,0.156
1101,0021500227,1610612766,Hornets,CHA,Charlotte,240,0.444,0.313,0.125,0.156,0.469,0.309,0.167,0.279
1102,0021500228,1610612749,Bucks,MIL,Milwaukee,240,0.473,0.297,0.221,0.154,0.598,0.268,0.185,0.2
1103,0021500228,1610612753,Magic,ORL,Orlando,240,0.598,0.268,0.185,0.2,0.473,0.297,0.221,0.154
1104,0021500229,1610612738,Celtics,BOS,Boston,240,0.495,0.196,0.148,0.365,0.351,0.262,0.214,0.25
1105,0021500229,1610612764,Wizards,WAS,Washington,240,0.351,0.262,0.214,0.25,0.495,0.196,0.148,0.365
1106,0021500230,1610612748,Heat,MIA,Miami,240,0.48,0.368,0.139,0.2,0.394,0.176,0.115,0.171
1107,0021500230,1610612752,Knicks,NYK,New York,240,0.394,0.176,0.115,0.171,0.48,0.368,0.139,0.2
1108,0021500231,1610612741,Bulls,CHI,Chicago,240,0.408,0.217,0.14,0.173,0.471,0.333,0.124,0.174
1109,0021500231,1610612754,Pacers,IND,Indiana,240,0.471,0.333,0.124,0.174,0.408,0.217,0.14,0.173
1110,0021500232,1610612745,Rockets,HOU,Houston,240,0.596,0.507,0.225,0.286,0.578,0.313,0.131,0.17
1111,0021500232,1610612755,76ers,PHI,Philadelphia,240,0.578,0.313,0.131,0.17,0.596,0.507,0.225,0.286
